mjd	phase angle	mag	rmsmag	band
60797.114815057874	19.615618949272065	23.891	0.131	g
60797.11577425926	19.616125616217158	23.59	0.104	g
60797.11625346065	19.616351380294233	23.906	0.125	g
60797.1172224537	19.616868472321283	23.561	0.119	g
60797.118279560185	19.617392628412343	23.503	0.114	g
60797.11875346065	19.61765677181604	23.513	0.116	g
60797.11973456018	19.618143577008073	23.615	0.108	g
60797.120706354166	19.618619094445855	23.824	0.116	g
60797.12118805556	19.618872960925867	23.828	0.11	g
60797.12313206019	19.619870664495902	23.731	0.108	g
60797.123610462964	19.620118100436336	23.89	0.132	g
60797.1245890625	19.620618589628265	23.674	0.1	g
60797.12558305555	19.621131565485147	23.719	0.13	g
60797.126062662035	19.621369997940967	23.94	0.148	g
60797.12704315972	19.621863818032235	23.693	0.098	g
60797.12949516204	19.623119476154155	23.379	0.093	g
60797.130467662035	19.62360995263025	23.58	0.116	g
60797.13096675926	19.623875501764353	23.742	0.134	g
60797.13193596065	19.624376197899515	24.017	0.143	g
60797.1329940625	19.624924925899688	23.649	0.131	g
60797.13347255787	19.625174384592473	23.722	0.119	g
60798.02528725695	20.076121544273242	23.013	0.206	i
60798.02625486111	20.07659674138512	23.047	0.212	i
60798.02866315972	20.07780652829494	23.003	0.203	i
60798.04094195602	20.084112935868646	23.674	0.212	r
60798.04419876157	20.08574136898819	23.315	0.17	r
60798.04664755787	20.087016353063085	23.28	0.146	r
60798.04859175926	20.08800987974746	23.46	0.183	r
60798.05491445602	20.091195594463915	23.528	0.204	r
60798.05744766204	20.092478967765487	23.57	0.194	r
60798.05841686342	20.0929722824805	23.248	0.151	r
60798.05987725694	20.093683163150008	23.571	0.203	r
60798.0623190625	20.09496319094768	23.609	0.201	r
60798.06329706019	20.09550192910856	23.328	0.174	r
60798.067169155096	20.09744291180996	23.291	0.185	r
60798.06816645833	20.097892193724682	23.545	0.208	r
60798.069627060184	20.098683814872686	23.456	0.194	r
60798.07358466435	20.1006975424249	23.061	0.15	r
60798.07601665509	20.101906963026245	23.386	0.187	r
60798.08335165509	20.105665780324312	23.277	0.177	r
60798.08432576389	20.106162088423282	23.641	0.205	r
60798.085868159724	20.10692232447849	23.427	0.192	r
60798.08827385417	20.108242537053464	23.427	0.184	r
60798.089243055554	20.108654281737113	23.557	0.209	r
60798.09070195602	20.109420966377364	23.65	0.198	r
60798.09263865741	20.110365318894136	23.506	0.19	r
60798.09311585648	20.11065633554328	23.658	0.206	r
60798.09408915509	20.111145251156692	23.528	0.182	r
60798.09652936343	20.11237506566188	23.303	0.155	r
60798.09749425926	20.11288504173391	23.287	0.161	r
60798.104559363426	20.116537151863515	24.096	0.207	g
60798.1050424537	20.116740881814682	23.984	0.193	g
60798.10697975694	20.117690508852892	24.019	0.199	g
60798.107463657405	20.117941743905085	23.891	0.186	g
60798.10842106481	20.118473110161144	24.016	0.199	g
60798.1108465625	20.119681701133683	23.915	0.185	g
60798.1132790625	20.12091694622911	24.067	0.223	g
60798.11426635417	20.121429283160747	23.969	0.208	g
60798.119673263885	20.124171269159234	23.82	0.171	g
60798.12065145833	20.124622239851856	23.787	0.149	g
60798.12308975695	20.125898141955307	24.083	0.208	g
60798.12454546296	20.12663013821175	23.895	0.201	g
60798.128992060185	20.128923487416003	23.815	0.162	g
60798.13290076389	20.130881356903313	23.945	0.197	g
60798.13396335648	20.13144230176264	23.707	0.184	g
60798.134443055555	20.1317200774	23.733	0.155	g
60798.135430358794	20.132160581498695	23.825	0.172	g
60799.02294025463	20.578759425636623	23.349	0.189	i
60799.02342615741	20.57900067596209	23.309	0.186	i
60799.02445236111	20.579539922906854	23.499	0.21	i
60799.02552645833	20.580086788216786	23.05	0.197	i
60799.02601576389	20.58031894717094	23.368	0.203	i
60799.02704335648	20.580829820024697	23.274	0.173	i
60799.02801326389	20.581341011658264	23.001	0.136	i
60799.0284990625	20.581572952552897	23.284	0.164	i
60799.029469155095	20.582056430791827	23.155	0.146	i
60799.03193025463	20.583341002248364	23.162	0.166	i
60799.032896157405	20.583802274796316	22.939	0.135	i
60799.03339486111	20.58405651370744	23.277	0.184	i
60799.035401863424	20.58507211218801	22.881	0.123	i
60799.03588645833	20.585354611579977	22.925	0.139	i
60799.03686565972	20.585821597994812	23.003	0.129	i
60799.03936796296	20.58708101487289	23.092	0.135	i
60799.08446626157	20.609977409377688	23.637	0.189	r
60799.08498846065	20.61018519758349	23.514	0.143	r
60799.08695305556	20.61114776405593	23.528	0.166	r
60799.08843145833	20.611958496860762	23.809	0.182	r
60799.0894015625	20.61243216330227	23.441	0.139	r
60799.08988535879	20.612688678781858	23.617	0.159	r
60799.09183615741	20.61366511406374	23.552	0.145	r
60799.092355960645	20.613940757614937	23.418	0.131	r
60799.09434145833	20.614928445363756	23.819	0.204	r
60799.09482096065	20.615178469229626	23.408	0.165	r
60799.09583436343	20.615675853604976	23.781	0.185	r
60799.09828436343	20.616925410087035	23.556	0.15	r
60799.09988065972	20.617726402076713	23.561	0.17	r
60799.10088755787	20.618251137346366	23.677	0.184	r
60799.1033765625	20.619491914589023	23.458	0.141	r
60799.104338564815	20.62000596605034	23.436	0.137	r
60799.10482486111	20.620223451057736	23.672	0.168	r
60799.10580626158	20.620752453953813	23.29	0.155	r
60799.1091999537	20.62244296393309	23.414	0.153	r
60799.10968055556	20.62270389792108	23.707	0.175	r
60799.11064346065	20.623191338651445	23.891	0.184	r
60799.11159645834	20.62367477138097	23.897	0.204	r
60799.11303956019	20.62441200905932	23.558	0.145	r
60799.11560005787	20.62569376190105	23.861	0.192	r
60799.116566157405	20.626162496527606	23.797	0.186	r
60799.11704016204	20.62641611275385	23.662	0.18	r
60799.11804055556	20.626934098618264	23.588	0.151	r
60799.119009953705	20.627426547765577	23.739	0.177	r
60799.11948596065	20.627673359251805	23.877	0.177	r
60799.120443761574	20.628126461933945	23.794	0.177	r
60799.12141126157	20.62862558288737	23.721	0.174	r
60799.12192055555	20.628887701461174	23.679	0.179	r
60799.123873958335	20.629850812320516	24.033	0.208	r
60799.12434456019	20.630151335109602	23.677	0.177	r
60799.126800555554	20.63134856209605	23.519	0.141	r
60799.12778365741	20.631879304059353	23.87	0.208	r
60799.12935815972	20.632667794613393	23.895	0.189	r
60799.13034956018	20.63316051614281	23.74	0.17	r
60799.13183106481	20.633911665006742	23.976	0.202	r
60799.132796157406	20.634414897230794	23.93	0.195	r
60799.13374925926	20.63484674865925	23.944	0.201	r
60799.134261354164	20.635144735352025	23.907	0.186	r
60799.13523115741	20.63561373076012	23.516	0.148	r
60799.13671986111	20.636387888983208	23.877	0.176	r
60799.13767675926	20.636892571784365	23.979	0.195	r
