mjd	phase angle	mag	rmsmag	band
60797.04725445602	20.057849671078433	23.688	0.202	i
60797.05475565972	20.061741312328138	23.787	0.162	r
60797.055713657406	20.062225795437513	23.892	0.195	r
60797.05619736111	20.06249424595899	24.163	0.22	r
60797.05715296296	20.062985314576228	23.909	0.18	r
60797.05959505787	20.06422400097634	24.136	0.203	r
60797.060553564814	20.064739867304766	23.729	0.133	r
60797.061048159725	20.06498815848187	23.904	0.151	r
60797.06298335648	20.065971351185407	23.861	0.148	r
60797.0634640625	20.06623539797866	23.914	0.159	r
60797.06491126157	20.066979350672142	23.936	0.197	r
60797.0653840625	20.067239681996654	23.937	0.16	r
60797.06635175926	20.067760935774047	23.98	0.184	r
60797.06685865741	20.06800080451365	23.897	0.147	r
60797.06782055555	20.068508973980784	23.861	0.147	r
60797.07176186342	20.070524675241202	24.181	0.215	r
60797.072723958336	20.0710205299099	23.896	0.175	r
60797.07321025463	20.071270301526717	23.676	0.15	r
60797.07513615741	20.072294159596012	23.75	0.149	r
60797.075621157404	20.07254319995968	23.94	0.172	r
60797.07760085648	20.07357623833235	23.927	0.183	r
60797.07955865741	20.074584990756744	23.788	0.154	r
60797.08003706019	20.07484739073436	23.866	0.158	r
60797.08052525463	20.07507357606646	23.997	0.163	r
60797.08151956018	20.075584294344868	23.859	0.159	r
60797.082482060185	20.076090106490714	24.065	0.199	r
60797.09009395833	20.080058288876828	24.441	0.198	g
60797.091053854165	20.08051375739354	24.219	0.178	g
60797.093455462964	20.08179202511793	24.45	0.209	g
60797.09926296296	20.084800590783388	24.437	0.191	g
60797.099738854165	20.085025473665233	24.48	0.189	g
60797.10071115741	20.085544120254383	24.425	0.189	g
60797.10321956019	20.086860515207793	24.281	0.216	g
60797.10417576389	20.087305805736317	24.253	0.168	g
60797.10465436343	20.08760759335204	24.329	0.195	g
60797.10562635417	20.088056715773497	24.257	0.213	g
60797.10659076389	20.08858671126453	23.829	0.14	g
60797.10707456018	20.088826996684006	24.091	0.152	g
60797.10804425926	20.089332899453098	24.206	0.191	g
60797.109007453706	20.089821615336717	24.186	0.196	g
60797.11142436343	20.091094926376517	24.246	0.161	g
60797.111904756945	20.09135814295901	24.251	0.183	g
60797.11337576389	20.092112705459474	24.037	0.17	g
60797.113854953706	20.09235189864394	24.323	0.211	g
60797.114815057874	20.092859857522125	24.077	0.166	g
60797.115291458336	20.093082971465634	24.153	0.165	g
60797.11625346065	20.093598999694276	24.32	0.193	g
60797.11674175926	20.093852849501868	24.166	0.189	g
60797.11779525463	20.09441244119384	24.11	0.163	g
60797.11875346065	20.094903187523393	23.942	0.161	g
60797.11924275463	20.095086963826088	24.18	0.196	g
60797.12022145833	20.095654254335344	24.147	0.175	g
60797.12118805556	20.096158741300012	23.891	0.127	g
60797.12167315972	20.09638917844899	24.344	0.169	g
60797.12264466435	20.096917270606447	24.196	0.162	g
60797.123610462964	20.09740075426795	23.971	0.144	g
60797.12409755787	20.097617543071276	23.996	0.159	g
60797.12509055556	20.098152128893457	23.675	0.151	g
60797.126062662035	20.09866159454325	24.101	0.161	g
60797.12655335648	20.098903629204944	24.332	0.198	g
60797.12804005787	20.099670351526015	24.147	0.158	g
60797.128516655095	20.099929818768377	24.204	0.163	g
60797.12949516204	20.100426676226395	23.809	0.143	g
60797.129973854164	20.10069480259378	23.927	0.161	g
60797.13096675926	20.101220548650108	23.928	0.162	g
60797.13144895833	20.101475031234745	23.84	0.127	g
60797.132505960646	20.1020018528535	24.239	0.21	g
60798.019378460645	20.557556301558808	23.086	0.194	i
60798.03502335648	20.565683335599154	22.987	0.21	i
60798.071650659724	20.584538025372055	23.565	0.214	r
60798.08634686343	20.592147363454895	23.539	0.213	r
60798.08730986111	20.59266717952343	23.551	0.197	r
60798.08827385417	20.593132310238524	23.528	0.216	r
60798.09070195602	20.59437246923391	23.536	0.195	r
60798.09311585648	20.595629917852953	23.445	0.172	r
60798.09359525463	20.595845401739634	23.499	0.193	r
60798.09556436342	20.596857811497078	23.42	0.183	r
60798.10552525463	20.602023467075767	23.866	0.188	g
60798.10649486111	20.602541240056823	23.915	0.192	g
60798.107463657405	20.603046386906563	23.654	0.161	g
60798.109881261575	20.60427514786464	23.723	0.189	g
60798.1123115625	20.605550457778058	23.743	0.18	g
60798.112796354166	20.60577963365816	23.418	0.133	g
60798.11426635417	20.606555433286307	23.736	0.19	g
60798.117654953705	20.608324176110724	23.716	0.186	g
60798.11870555556	20.60886290999276	23.636	0.156	g
60798.12016445602	20.609588213358144	23.892	0.177	g
60798.12114415509	20.610038777167333	23.867	0.19	g
60798.12259716435	20.610784608958163	23.94	0.19	g
60798.12357675926	20.61137925197381	23.906	0.201	g
60798.12504675926	20.612049865544737	23.905	0.201	g
60798.127506157405	20.613333191669376	23.564	0.17	g
60798.128992060185	20.614058312071204	23.786	0.164	g
60798.130462256944	20.61483776001772	23.891	0.205	g
60798.13191865741	20.615628871706903	23.691	0.152	g
60799.083993657405	21.10247965682859	23.868	0.188	r
60799.08498846065	21.102991317062834	23.598	0.164	r
60799.085495162035	21.1032351121149	23.38	0.122	r
60799.08645275463	21.10374561628495	23.326	0.132	r
60799.087946458334	21.10449292828793	23.628	0.197	r
60799.08891106481	21.105022223839608	23.608	0.175	r
60799.08988535879	21.105497058590114	23.538	0.161	r
60799.090375659725	21.10573277963619	23.671	0.204	r
60799.092355960645	21.106804540243274	23.778	0.203	r
60799.09383925926	21.107500128335865	23.573	0.171	r
60799.09482096065	21.10804289276628	23.617	0.172	r
60799.09634415509	21.108799465475464	23.665	0.186	r
60799.098870856484	21.11009982010549	23.567	0.162	r
60799.09988065972	21.1106445264103	23.614	0.197	r
60799.100400358795	21.11091245694737	23.39	0.141	r
60799.101367256946	21.111372544868278	23.663	0.167	r
60799.102889664355	21.112186943929466	23.631	0.188	r
60799.107274664355	21.114442485464195	23.789	0.214	r
60799.10775186343	21.114679993440436	23.46	0.164	r
60799.10968055556	21.115649716521165	23.5	0.138	r
60799.110164363425	21.115908118565432	23.406	0.139	r
60799.11064346065	21.116155298145195	23.396	0.138	r
60799.11111615741	21.116386461024156	23.571	0.149	r
60799.11254835648	21.117143406935053	23.782	0.187	r
60799.114615162034	21.118182344174546	23.537	0.176	r
60799.11512106482	21.11842236502406	23.638	0.158	r
60799.116083657405	21.11894758118732	23.655	0.171	r
60799.11704016204	21.119454776191915	23.632	0.19	r
60799.117556655096	21.119698941792365	23.529	0.153	r
60799.118527453706	21.12019385219161	23.832	0.199	r
60799.11948596065	21.12066382093501	23.849	0.2	r
60799.11996665509	21.120951844250357	23.567	0.138	r
60799.12192055555	21.121912352150503	23.686	0.188	r
60799.12241456019	21.122170122903643	23.761	0.192	r
60799.12339356481	21.122689824608454	23.497	0.134	r
60799.123873958335	21.122957639353583	23.705	0.187	r
60799.12485115741	21.123426636039465	23.555	0.15	r
60799.126800555554	21.124450442524026	23.497	0.157	r
60799.127292164354	21.124705578388266	23.578	0.174	r
60799.12835706019	21.125229428096652	23.562	0.152	r
60799.13231626157	21.127252633139882	23.7	0.159	r
60799.13327326389	21.127741716632723	23.744	0.161	r
60799.134261354164	21.12827072853451	23.563	0.148	r
60799.13474085648	21.12853181663794	23.718	0.162	r
60799.13571986111	21.12900041091338	23.827	0.193	r
60799.13671986111	21.129523303604962	23.811	0.175	r
60799.13719736111	21.129788277668116	23.813	0.183	r
60799.14579055556	21.134166325408245	24.146	0.204	g
60799.14676686343	21.134679034220106	24.215	0.204	g
60799.147740960645	21.13519848320393	24.218	0.207	g
60799.1501324537	21.136428320321073	24.359	0.211	g
60799.15210626157	21.137383064607256	23.982	0.212	g
60799.1540965625	21.138399886651833	24.288	0.22	g
60799.15758856481	21.1402044560729	24.129	0.2	g
