mjd	phase angle	mag	rmsmag	band
60799.102375462964	20.234753472614216	23.028	0.135	r
60799.102889664355	20.23499743728727	23.218	0.135	r
60799.103849259256	20.235505338806036	23.593	0.163	r
60799.105318263886	20.236278389743436	23.518	0.168	r
60799.106282256944	20.236804817582822	23.435	0.14	r
60799.107274664355	20.237300165516846	23.465	0.15	r
60799.10775186343	20.23757176847579	23.595	0.164	r
60799.110164363425	20.23882007649397	23.465	0.147	r
60799.11111615741	20.239344275148344	23.403	0.118	r
60799.112077060185	20.23985670085484	23.409	0.145	r
60799.11254835648	20.240076035610887	23.465	0.131	r
60799.11361826389	20.24065540810146	23.467	0.137	r
60799.11512106482	20.241450064107905	23.345	0.123	r
60799.116083657405	20.24195774119371	23.171	0.103	r
60799.11704016204	20.242509537308123	23.536	0.173	r
60799.117556655096	20.242748175904875	23.518	0.149	r
60799.118527453706	20.243261868156164	23.517	0.136	r
60799.11996665509	20.244004780791517	23.527	0.126	r
60799.120927662036	20.244531687670264	23.375	0.108	r
60799.12192055555	20.245045936112184	23.341	0.129	r
60799.12241456019	20.245317237812316	23.308	0.119	r
60799.12339356481	20.245826873198755	23.424	0.132	r
60799.125807662036	20.247099287921078	23.37	0.14	r
60799.126800555554	20.24761752634565	23.316	0.132	r
60799.127292164354	20.247886712785178	23.364	0.131	r
60799.12835706019	20.248444671405966	23.742	0.167	r
60799.12986915509	20.24925131348647	23.4	0.12	r
60799.130825555556	20.249760602518812	23.585	0.139	r
60799.13231626157	20.250528545194992	23.289	0.108	r
60799.13327326389	20.251055115050292	23.529	0.13	r
60799.13474085648	20.251807192822657	23.375	0.112	r
60799.13571986111	20.252329268135384	23.253	0.103	r
60799.13671986111	20.2528654562393	23.341	0.108	r
60799.14335815972	20.256362313525123	23.929	0.217	g
60799.14432076389	20.256866662880444	23.974	0.16	g
60799.14676686343	20.258157340025953	24.076	0.175	g
60799.148215960646	20.25894066195686	23.895	0.13	g
60799.14917466435	20.25943904591052	23.982	0.152	g
60799.1501324537	20.259942603360326	24.297	0.192	g
60799.150643761575	20.26021346558734	23.934	0.134	g
60799.151614664355	20.260733770725345	24.162	0.201	g
60799.1526240625	20.261277645154188	24.022	0.18	g
60799.1540965625	20.262057247138255	23.764	0.125	g
60799.15506175926	20.262549459937365	23.714	0.151	g
