mjd	phase angle	mag	rmsmag	band
60798.01153016204	20.435700663259073	22.404	0.106	i
60798.01202335648	20.435953254774052	22.385	0.104	i
60798.01299456019	20.436425596568586	22.459	0.111	i
60798.014469155096	20.437131618898082	22.382	0.107	i
60798.01496635417	20.437377491523932	22.366	0.103	i
60798.015929664354	20.437851532771504	22.239	0.092	i
60798.016410462966	20.43807725819879	22.474	0.118	i
60798.01740255787	20.438582294785	22.37	0.106	i
60798.01839016204	20.439045429174413	22.308	0.093	i
60798.01886736111	20.439282842773768	22.348	0.101	i
60798.0198665625	20.43977673647174	22.549	0.116	i
60798.02083716435	20.44023339526583	22.588	0.124	i
60798.021321458335	20.440472513871757	22.431	0.109	i
60798.021901458334	20.440755176104133	22.424	0.109	i
60798.02287126157	20.441199770751933	22.358	0.124	i
60798.02335376157	20.44147717703843	22.33	0.103	i
60798.02432895833	20.44192986438225	22.207	0.091	i
60798.02528725695	20.442427752608637	22.368	0.108	i
60798.02577266204	20.442662370116405	22.472	0.119	i
60798.02673106481	20.443120146619616	22.47	0.124	i
60798.029175358795	20.44428231034073	22.434	0.123	i
60798.03013936343	20.44475535625647	22.305	0.104	i
60798.03262486111	20.445967214453006	22.196	0.093	i
60798.03309925926	20.44620452510474	22.511	0.132	i
60798.03406466435	20.446679064647032	22.244	0.101	i
60798.03551035879	20.44736714483584	22.309	0.098	i
60798.03657885417	20.447897032724438	22.368	0.101	i
60798.04046236111	20.44978938017089	22.479	0.075	r
60798.042705162035	20.45089712151851	22.441	0.081	r
60798.04319975695	20.451133696508712	22.427	0.083	r
60798.04419876157	20.45162357891319	22.413	0.083	r
60798.04468675926	20.451848338257218	22.532	0.087	r
60798.04664755787	20.452798874857123	22.455	0.074	r
60798.04810665509	20.45352760916464	22.583	0.089	r
60798.049075856485	20.453987522043594	22.497	0.084	r
60798.04955085648	20.45422658536733	22.353	0.07	r
60798.05054945602	20.45470317842201	22.534	0.085	r
60798.05151525463	20.45517998765572	22.423	0.073	r
60798.051993657406	20.45541464688491	22.508	0.085	r
60798.05297145833	20.455886541273028	22.417	0.076	r
60798.053933854164	20.456356808502683	22.658	0.109	r
60798.054425462964	20.456582332521645	22.438	0.078	r
60798.05548796296	20.457118574949938	22.546	0.085	r
60798.05696686343	20.457824976381357	22.669	0.089	r
60798.057937060184	20.45831041286142	22.659	0.091	r
60798.058896863426	20.45876906248509	22.542	0.082	r
60798.059389155096	20.45900407903945	22.605	0.091	r
60798.06035925926	20.45948624246097	22.568	0.083	r
60798.061836458335	20.460188607923666	22.528	0.076	r
60798.0628153588	20.460676717719554	22.466	0.078	r
60798.0637790625	20.46116948337035	22.521	0.093	r
60798.06426895833	20.461385511119776	22.684	0.103	r
60798.06621055555	20.462341620548017	22.642	0.089	r
60798.06668425926	20.462553742149215	22.502	0.088	r
60798.067683657406	20.463055743506715	22.633	0.106	r
60798.069139756946	20.463794835713834	22.536	0.089	r
60798.07020495371	20.464291526547935	22.44	0.086	r
60798.07117206018	20.464739497288257	22.606	0.108	r
60798.071650659724	20.46497481301428	22.447	0.074	r
60798.07261826389	20.465470481839542	22.561	0.096	r
60798.07358466435	20.465911992831344	22.55	0.09	r
60798.075049756946	20.466645913509925	22.573	0.083	r
60798.07601665509	20.467118428032247	22.636	0.099	r
60798.07649835648	20.46737439363344	22.629	0.096	r
60798.07746606482	20.46779414930299	22.521	0.088	r
60798.07845956019	20.468294939861167	22.407	0.079	r
60798.07893686343	20.46851570672081	22.507	0.081	r
60798.07993525463	20.469022074705535	22.412	0.079	r
60798.080912060184	20.46949960459405	22.554	0.072	r
60798.08139925926	20.469732925910503	22.472	0.074	r
60798.08237775463	20.470210152577643	22.59	0.088	r
60798.08335165509	20.470674882475237	22.535	0.09	r
60798.08383525463	20.470915329893252	22.613	0.084	r
60798.08489805555	20.471441213483857	22.473	0.075	r
60798.085868159724	20.471880232840103	22.603	0.105	r
60798.08634686343	20.47214434710462	22.475	0.079	r
60798.08730986111	20.47261108345049	22.529	0.075	r
60798.08827385417	20.473082470415985	22.486	0.086	r
60798.088755763885	20.473322335595892	22.508	0.075	r
60798.09117975694	20.47450663442021	22.435	0.07	r
60798.09215195602	20.474959617264997	22.549	0.087	r
60798.09311585648	20.475440945498754	22.516	0.072	r
60798.09459395833	20.476150779597255	22.43	0.074	r
