mjd	phase angle	mag	rmsmag	band
60797.091053854165	20.277420300178413	24.043	0.158	g
60797.092498460646	20.27820698955101	23.789	0.12	g
60797.09587005787	20.280005897203242	23.741	0.127	g
60797.097315555555	20.280752861455067	23.952	0.153	g
60797.09830315972	20.281286284217035	23.802	0.125	g
60797.099738854165	20.28205246957707	23.976	0.115	g
60797.10071115741	20.282582113361038	24.14	0.16	g
60797.102168460646	20.283345205437737	23.977	0.138	g
60797.10321956019	20.2838903230348	23.666	0.149	g
60797.10465436343	20.28464698448053	23.676	0.115	g
60797.10562635417	20.285183055356875	23.966	0.164	g
60797.10707456018	20.285959268310716	23.546	0.101	g
60797.10804425926	20.286495589399635	23.593	0.122	g
60797.11045716435	20.287763761576223	23.852	0.134	g
60797.111904756945	20.2885160375281	23.635	0.103	g
60797.11289425926	20.28905152853196	23.829	0.109	g
60797.11432986111	20.289828187494603	23.694	0.106	g
60797.11779525463	20.291670480169834	23.681	0.108	g
60797.11924275463	20.29244013222764	23.741	0.133	g
60797.12167315972	20.293729744463878	23.622	0.098	g
60797.12264466435	20.29426395229337	23.574	0.097	g
60797.12655335648	20.29632017568886	23.739	0.117	g
60797.12755085648	20.296858573771615	23.826	0.12	g
60797.12900046296	20.29760392562361	23.669	0.116	g
60797.129973854164	20.298156839621964	23.619	0.13	g
60797.132505960646	20.29950562229546	23.577	0.134	g
60798.029175358795	20.772190501686634	22.935	0.206	i
60798.03162195602	20.77352152014009	23.092	0.211	i
60798.05054945602	20.7835629584135	23.487	0.196	r
60798.07993525463	20.79909816031292	23.219	0.162	r
60798.08139925926	20.79989746516755	23.604	0.197	r
60798.08489805555	20.801735843020815	23.233	0.167	r
60798.09359525463	20.806316055356405	23.379	0.177	r
60798.09459395833	20.806875188893393	23.282	0.155	r
60798.09604236111	20.807640248921352	23.113	0.129	r
60798.09950956018	20.809466479731228	23.201	0.178	r
60798.10552525463	20.812645508450498	23.799	0.186	g
60798.10649486111	20.81313520533724	23.858	0.205	g
60798.10793805555	20.8138958802707	23.61	0.151	g
60798.11134025463	20.815689319402185	23.763	0.187	g
60798.115237453705	20.817790679035127	23.56	0.149	g
60798.11870555556	20.81960505582682	23.514	0.16	g
60798.12604275463	20.823508136865147	23.551	0.183	g
60798.127506157405	20.824242821526934	23.723	0.203	g
60798.12996216435	20.825581753968155	23.484	0.132	g
60798.134933263886	20.82818693544247	23.745	0.2	g
60798.13592516204	20.828714932056076	23.702	0.2	g
60799.0363765625	21.300525846782406	23.257	0.176	i
60799.091341354164	21.329437587610443	23.733	0.195	r
60799.092836655094	21.330222799670956	23.41	0.162	r
60799.09383925926	21.330727533704625	23.392	0.147	r
60799.09533966435	21.3315058659016	23.576	0.172	r
60799.101367256946	21.334686262299734	23.59	0.192	r
60799.10871606482	21.338576035708705	23.328	0.141	r
60799.110164363425	21.339339708918658	23.27	0.118	r
60799.116083657405	21.342460158085938	23.388	0.168	r
60799.12339356481	21.346294779948284	23.106	0.111	r
60799.130825555556	21.350166842618755	22.96	0.136	r
60799.138160462964	21.354051481093205	23.184	0.098	r
60799.14432076389	21.35729186505448	23.894	0.206	g
60799.151614664355	21.361111047784874	23.75	0.137	g
60799.15313716435	21.361945734741283	23.822	0.131	g
60799.15662165509	21.363744163042316	23.531	0.119	g
