mjd	phase angle	mag	rmsmag	band
60797.10852475694	19.48354328710088	23.963	0.138	g
60797.109007453706	19.483792138657467	23.949	0.147	g
60797.10996495371	19.48432346430152	24.178	0.209	g
60797.11094186342	19.484798738266488	24.105	0.145	g
60797.11142436343	19.485056050452542	23.876	0.121	g
60797.11337576389	19.486093287476024	24.216	0.174	g
60797.114815057874	19.48681469078908	23.771	0.115	g
60797.11625346065	19.48753631769784	23.969	0.13	g
60797.1172224537	19.48809812765269	24.203	0.201	g
60797.11875346065	19.488839334477685	24.067	0.166	g
60797.11973456018	19.489348816478657	24.378	0.21	g
60797.120706354166	19.48984462028479	23.969	0.131	g
60797.12118805556	19.490117106005403	23.894	0.114	g
60797.12215945602	19.490599816388155	24.049	0.149	g
60797.12313206019	19.491105709374295	24.001	0.138	g
60797.123610462964	19.491343495126795	24.431	0.205	g
60797.1245890625	19.491864235142508	24.11	0.148	g
60797.12558305555	19.49239220925471	24.275	0.221	g
60797.126062662035	19.49265266825526	23.91	0.14	g
60797.12704315972	19.49313917174262	23.945	0.123	g
60797.128516655095	19.49386331717872	24.002	0.153	g
60797.12949516204	19.494384613067094	24.194	0.197	g
60797.130467662035	19.49490403276598	24.129	0.19	g
60797.13096675926	19.495193453230684	24.075	0.179	g
60797.13347255787	19.496475701428054	23.967	0.151	g
60798.01544466435	19.948962882940915	23.118	0.21	i
60798.015929664354	19.949239347974704	22.853	0.182	i
60798.01790626157	19.95021397906741	23.129	0.21	i
60798.02035626157	19.95147159679195	23.07	0.18	i
60798.03502335648	19.959083476965105	23.031	0.206	i
60798.03599975695	19.959527747034326	22.929	0.166	i
60798.04094195602	19.962083348388212	23.212	0.136	r
60798.043686655095	19.963494069176964	23.196	0.149	r
60798.04419876157	19.96378416400436	23.245	0.159	r
60798.04517415509	19.96430301674669	23.076	0.141	r
60798.04613766204	19.964756495182623	23.231	0.134	r
60798.04664755787	19.96502969111357	23.298	0.144	r
60798.047616261574	19.96550391239857	23.035	0.127	r
60798.04859175926	19.966032560125136	23.168	0.138	r
60798.05003346065	19.966781492166344	23.156	0.142	r
60798.051033564814	19.967286926807652	23.438	0.205	r
60798.05248475695	19.968030044940942	23.344	0.169	r
60798.05345305555	19.968504887132056	23.019	0.139	r
60798.05491445602	19.969278634172607	22.96	0.12	r
60798.05596936343	19.96984592788455	23.261	0.183	r
60798.05645005787	19.97010246707503	23.184	0.152	r
60798.05744766204	19.97058548911651	23.195	0.138	r
60798.058896863426	19.971340487369243	23.245	0.159	r
60798.05987725694	19.97181958136767	23.41	0.173	r
60798.06084315972	19.9723099460482	23.118	0.132	r
60798.06135585648	19.97257989119861	23.116	0.138	r
60798.0623190625	19.973078957688838	23.171	0.131	r
60798.0637790625	19.973872195685882	23.445	0.206	r
60798.06475395834	19.974317851199167	23.284	0.145	r
60798.06572716435	19.974813405769808	23.185	0.138	r
60798.06865775463	19.97634121194738	23.244	0.173	r
60798.069627060184	19.976809176639556	23.417	0.183	r
60798.07117206018	19.977652282424177	23.202	0.16	r
60798.07213695602	19.97812679676839	23.156	0.139	r
60798.07309975695	19.97865679670121	23.441	0.198	r
60798.074559155095	19.979414361979423	23.252	0.151	r
60798.07553296296	19.979908374457853	23.228	0.151	r
60798.07601665509	19.98015301030506	23.362	0.178	r
60798.076976655095	19.980648936339087	23.262	0.165	r
60798.07797766204	19.981152070675037	23.143	0.145	r
60798.07845956019	19.98141084232719	23.078	0.142	r
60798.079423159725	19.981945509351128	23.292	0.16	r
60798.0804265625	19.98241331330882	23.478	0.196	r
60798.08188085648	19.983148639799097	23.286	0.143	r
60798.08286736111	19.983629397178305	23.108	0.15	r
60798.08432576389	19.984412431600955	23.187	0.131	r
60798.08538956018	19.9849651296578	23.155	0.16	r
60798.085868159724	19.98518176653609	23.286	0.163	r
60798.08682986111	19.98572824808585	23.452	0.17	r
60798.08779326389	19.986182467531112	23.357	0.152	r
60798.08827385417	19.98642656950867	23.215	0.149	r
60798.089243055554	19.98697007879947	23.136	0.139	r
60798.090219756945	19.98744808192567	23.3	0.136	r
60798.09070195602	19.987715557129295	23.267	0.138	r
60798.09166475695	19.988250610419474	23.461	0.209	r
60798.09263865741	19.988711623320523	22.878	0.105	r
60798.09311585648	19.988957763386875	23.48	0.172	r
60798.09408915509	19.98942630229043	23.318	0.151	r
60798.09508576389	19.989931566956813	23.313	0.16	r
60798.09556436342	19.990219792132702	23.068	0.144	r
60798.09652936343	19.990701834132473	23.297	0.151	r
