mjd	phase angle	mag	rmsmag	band
60797.07907425926	20.12147082213804	22.801	0.064	r
60797.08151956018	20.12275214091534	22.798	0.064	r
60797.08296266204	20.123518629915537	22.722	0.065	r
60797.08402585648	20.124080808463074	22.777	0.082	r
60797.0886553588	20.12650099260984	23.255	0.073	g
60797.09009395833	20.12728577510042	23.217	0.067	g
60797.091053854165	20.12778134139935	23.37	0.086	g
60797.092498460646	20.128546863531497	23.203	0.071	g
60797.093455462964	20.12904876854661	23.133	0.067	g
60797.0949015625	20.129795412806928	23.112	0.078	g
60797.09587005787	20.130324489526686	23.164	0.074	g
60797.097315555555	20.13106842202896	23.435	0.095	g
60797.09830315972	20.131602229492003	23.326	0.081	g
60797.099738854165	20.132365676687705	23.38	0.067	g
60797.10071115741	20.13288242236071	23.215	0.07	g
60797.102168460646	20.133639062147022	23.264	0.074	g
60797.10321956019	20.13419832823329	23.287	0.097	g
60797.10562635417	20.13547462191521	23.347	0.091	g
60797.10707456018	20.136229717546456	23.213	0.074	g
60797.10804425926	20.136743595930124	23.415	0.101	g
60797.10948665509	20.137496898056146	23.235	0.09	g
60797.11045716435	20.138003159965383	23.367	0.079	g
60797.111904756945	20.138764515310477	23.346	0.081	g
60797.11289425926	20.139302197256455	23.475	0.08	g
60797.11432986111	20.140050551013204	23.3	0.074	g
60797.115291458336	20.140568854135505	23.364	0.083	g
60797.11674175926	20.141324119080704	23.142	0.076	g
60797.11779525463	20.141876447793614	23.26	0.071	g
60797.11924275463	20.142646326744167	23.392	0.099	g
60797.12022145833	20.1431454256486	23.18	0.075	g
60797.12167315972	20.143926709276005	23.536	0.088	g
60797.12264466435	20.14444129330987	23.367	0.077	g
60797.12409755787	20.145208397387776	23.352	0.102	g
60797.12509055556	20.145722710860248	23.309	0.093	g
60797.12655335648	20.14649460184297	23.272	0.075	g
60797.12755085648	20.1470305502022	23.413	0.084	g
60797.128516655095	20.14753142387476	23.435	0.09	g
60797.12900046296	20.147785214212753	23.48	0.097	g
60797.129973854164	20.148298424918433	23.37	0.099	g
60797.13144895833	20.149072868674402	23.4	0.087	g
60797.132505960646	20.149636115532203	23.492	0.124	g
60798.01056255787	20.609337604230497	22.706	0.137	i
60798.01153016204	20.609842852224514	22.665	0.132	i
60798.01202335648	20.610108541849247	22.97	0.172	i
60798.01299456019	20.610620058670825	22.927	0.181	i
60798.013494756946	20.610881616825008	22.829	0.169	i
60798.014469155096	20.611414205907458	22.696	0.139	i
60798.01496635417	20.611675642416852	22.785	0.149	i
60798.016410462966	20.612423083241982	22.965	0.182	i
60798.01740255787	20.612951156499726	22.954	0.166	i
60798.01886736111	20.613700767383385	22.776	0.138	i
60798.0198665625	20.614229423773686	22.722	0.137	i
60798.021901458334	20.61530968588179	22.986	0.217	i
60798.02335376157	20.616052923528713	23.14	0.209	i
60798.02432895833	20.616581274094372	22.956	0.177	i
60798.02577266204	20.61731733576698	22.767	0.153	i
60798.02673106481	20.61789096919192	23.015	0.214	i
60798.03062186343	20.619892103958275	22.8	0.162	i
60798.03406466435	20.62169450027909	22.881	0.171	i
60798.03551035879	20.622487020774244	23.04	0.211	i
60798.04046236111	20.62503774527455	23.01	0.125	r
60798.042705162035	20.6262464977116	22.802	0.118	r
60798.04319975695	20.626442961839842	22.996	0.139	r
60798.04468675926	20.627256206836098	23.068	0.145	r
60798.04564805556	20.627766627921478	22.963	0.128	r
60798.04712925926	20.628544144833278	23.139	0.14	r
60798.04810665509	20.62907767645984	23.34	0.177	r
60798.04955085648	20.62981270717237	23.078	0.135	r
60798.05054945602	20.63035966014871	23.366	0.171	r
60798.051993657406	20.631087850334094	23.172	0.146	r
60798.05297145833	20.631591853048974	23.156	0.153	r
60798.054425462964	20.63238370612907	23.05	0.145	r
60798.05548796296	20.632907247751252	22.968	0.136	r
60798.05696686343	20.633691061268383	23.312	0.169	r
60798.057937060184	20.63420648203566	23.1	0.135	r
60798.059389155096	20.635011166498522	22.779	0.122	r
60798.06035925926	20.635503255180012	23.197	0.168	r
60798.0628153588	20.636763575828354	23.045	0.135	r
60798.06426895833	20.637565945225596	23.056	0.144	r
60798.06524016204	20.638033545156805	23.33	0.164	r
60798.06668425926	20.638824171507718	23.066	0.137	r
60798.069139756946	20.640107569088713	23.17	0.162	r
60798.071650659724	20.64144939687149	23.116	0.137	r
60798.075049756946	20.643259391370556	23.167	0.157	r
60798.07649835648	20.64399539097946	23.156	0.158	r
60798.07746606482	20.644475169440764	23.022	0.144	r
60798.07893686343	20.64523731874847	23.206	0.155	r
60798.07993525463	20.64574056949236	23.45	0.197	r
60798.08383525463	20.647840646017332	23.624	0.216	r
60798.08489805555	20.648377541672815	23.452	0.186	r
60798.08730986111	20.649661646241952	23.137	0.141	r
60798.088755763885	20.65037486717884	23.465	0.191	r
60798.08972686343	20.65093348208106	23.262	0.144	r
60798.09117975694	20.651676689947553	23.506	0.194	r
60798.09215195602	20.6522142163906	23.239	0.165	r
60798.09604236111	20.65423002077469	23.241	0.141	r
60798.09700356481	20.6547217210102	23.442	0.197	r
60798.10407486111	20.658420732248473	23.898	0.207	g
60798.10793805555	20.66052081676933	24.002	0.208	g
60798.113781354165	20.663561601506352	23.723	0.167	g
60798.115237453705	20.66430371436173	23.978	0.208	g
60798.11620856482	20.664826377705417	23.565	0.161	g
60798.12996216435	20.672008853351326	24.096	0.216	g
60798.13240675926	20.673286718072944	23.761	0.163	g
60799.00996466435	21.13074440387288	23.526	0.209	i
60799.01141706019	21.131507816534157	23.385	0.213	i
60799.01992385417	21.135931624783698	22.987	0.137	i
60799.02242255787	21.137321671637846	23.307	0.193	i
60799.02752945602	21.139955253798842	23.143	0.191	i
60799.02898076389	21.140708273233194	23.262	0.205	i
60799.03388516204	21.143274421286122	23.079	0.156	i
60799.03488716435	21.143795293384038	23.442	0.187	i
60799.0363765625	21.144562282569936	23.051	0.142	i
60799.037353761574	21.145087268887067	23.344	0.21	i
60799.085495162035	21.1702659182478	22.924	0.094	r
60799.08645275463	21.170768079112012	23.001	0.118	r
60799.087946458334	21.17153938431392	22.955	0.105	r
60799.092836655094	21.174095083333068	23.028	0.104	r
60799.09383925926	21.1746278205752	22.878	0.091	r
60799.09533966435	21.175392534427225	23.064	0.105	r
60799.09634415509	21.17592082842721	22.975	0.095	r
60799.09779126157	21.176698904985983	22.969	0.095	r
60799.098870856484	21.17723922315528	22.767	0.096	r
60799.100400358795	21.178018388659716	23.204	0.14	r
60799.101367256946	21.178550162373707	22.981	0.103	r
60799.102889664355	21.179354245904328	22.937	0.103	r
60799.103849259256	21.179857515589877	22.929	0.111	r
60799.105318263886	21.18061247416306	22.795	0.093	r
60799.106282256944	21.181125930497192	22.898	0.089	r
60799.10871606482	21.182410861973946	22.833	0.088	r
60799.110164363425	21.1831616717428	22.903	0.082	r
60799.11111615741	21.18365382589485	23.052	0.096	r
60799.11254835648	21.184394613915227	22.817	0.081	r
60799.11361826389	21.184979799614833	22.967	0.105	r
60799.11512106482	21.18574517107804	22.931	0.092	r
60799.116083657405	21.186244431147344	22.847	0.094	r
60799.117556655096	21.187033587528553	23.042	0.11	r
60799.118527453706	21.187531411379087	22.933	0.102	r
60799.11996665509	21.188288163076926	22.994	0.094	r
60799.120927662036	21.188777860528297	23.042	0.089	r
60799.12241456019	21.18956035946386	22.744	0.079	r
60799.12339356481	21.190071714536757	22.929	0.077	r
60799.12485115741	21.19082381711959	22.888	0.081	r
60799.125807662036	21.191328481472617	22.928	0.099	r
60799.127292164354	21.192104188421894	22.845	0.095	r
60799.12986915509	21.193465405858912	22.677	0.075	r
60799.130825555556	21.193950004094663	22.847	0.084	r
60799.13231626157	21.19472646828053	22.768	0.078	r
60799.13327326389	21.195216688695925	22.846	0.084	r
60799.13474085648	21.195995711397973	22.833	0.078	r
60799.13571986111	21.19650958263557	22.861	0.076	r
60799.13719736111	21.19728586842882	22.852	0.082	r
60799.138160462964	21.197792839814436	22.74	0.062	r
60799.14335815972	21.200528346676062	23.171	0.105	g
60799.14432076389	21.201015491091614	23.249	0.1	g
60799.14579055556	21.20177149901337	23.264	0.104	g
60799.14676686343	21.202272660630314	23.221	0.094	g
60799.148215960646	21.20303119487726	23.285	0.094	g
60799.14917466435	21.20354031289373	23.482	0.1	g
60799.150643761575	21.20432143509711	23.382	0.094	g
60799.15313716435	21.2056194624617	23.29	0.078	g
60799.1540965625	21.206116097053755	23.117	0.082	g
60799.15662165509	21.207430702548802	23.257	0.088	g
