mjd	phase angle	mag	rmsmag	band
60799.08746826389	20.671342910899465	22.941	0.113	r
60799.0894015625	20.67231350728374	22.811	0.079	r
60799.08988535879	20.672561773566827	22.856	0.082	r
60799.09183615741	20.673546266602827	22.685	0.068	r
60799.09334245371	20.674314791121958	22.886	0.11	r
60799.09583436343	20.675565633354296	22.82	0.077	r
60799.0968278588	20.676092766331422	22.672	0.087	r
60799.0973028588	20.676316701234487	22.853	0.096	r
60799.09828436343	20.676814580906107	22.726	0.071	r
60799.099358761574	20.677342104431773	22.858	0.104	r
60799.09988065972	20.677614780874123	22.756	0.083	r
60799.10088755787	20.678123150665666	22.805	0.078	r
60799.101856458336	20.67859909482474	22.83	0.096	r
60799.102375462964	20.678892748803804	22.732	0.098	r
60799.1033765625	20.679379918337514	22.608	0.065	r
60799.104338564815	20.679865195682325	22.751	0.074	r
60799.10482486111	20.68012256792507	22.74	0.074	r
60799.10580626158	20.680624404910844	22.757	0.09	r
60799.10676486111	20.681104022533308	22.921	0.089	r
60799.10823016203	20.681834624052208	22.73	0.075	r
60799.1091999537	20.682328448848544	22.661	0.077	r
60799.11064346065	20.683054588765117	22.803	0.07	r
60799.11159645834	20.683534951555615	22.863	0.082	r
60799.11303956019	20.684274221282596	22.764	0.071	r
60799.114106354165	20.6848009984033	22.703	0.076	r
60799.114615162034	20.68507414573751	22.727	0.07	r
60799.11560005787	20.685566300070636	22.676	0.065	r
60799.116566157405	20.686052042005436	22.827	0.076	r
60799.11704016204	20.686287175563432	22.625	0.071	r
60799.119009953705	20.68728840226722	22.796	0.074	r
60799.11948596065	20.687520542567814	22.865	0.076	r
60799.120443761574	20.68801048152783	22.872	0.076	r
60799.12141126157	20.688499164915882	22.689	0.071	r
60799.123873958335	20.689738261599285	22.746	0.066	r
60799.12533596065	20.6904884796705	22.736	0.072	r
60799.12628826389	20.69097661085422	22.757	0.095	r
60799.126800555554	20.691229041401908	22.881	0.086	r
60799.12778365741	20.69173397605411	22.792	0.077	r
60799.12884745371	20.6922598313066	22.605	0.073	r
60799.12935815972	20.69252249931512	22.763	0.067	r
60799.13034956018	20.693026407734806	22.767	0.068	r
60799.131317962965	20.69351452451316	22.754	0.068	r
60799.132796157406	20.694262397229036	22.902	0.075	r
60799.13374925926	20.69474711887734	22.841	0.072	r
60799.134261354164	20.695002209643512	22.709	0.065	r
60799.13523115741	20.6954847104038	22.704	0.069	r
60799.13620995371	20.695993009440084	22.681	0.065	r
60799.13767675926	20.69672309106066	22.785	0.066	r
60799.1428590625	20.69935476688165	23.195	0.111	g
60799.14384546296	20.699835539986143	23.489	0.114	g
60799.14627415509	20.701065156769715	23.388	0.097	g
60799.147246458335	20.7015780017883	23.479	0.1	g
